event_id,draw_date,stream,prior_draw_date,prior_result_used_as_seed,seed,base4,seed_core,actual_core,last1_aabc_core,last2_aabc_core,last3_aabc_core,target_core,config,evidence_score,rule_count,max_precision,max_lift,total_support,total_target_hits,final_stream_core_score,has_rule_evidence,matrix_rank_in_stream,daily_opportunity_rank,stream_core_rank_by_deep_score,HISTORY_THROUGH,PLAY_DATE,core_score,full_core_rank,daily_opportunity_rank_num,is_watched8_core,watched8_rank,prior_seed_core,last1_norm,prior_seed_core_for_transition,global_prevcore_to_core_count,stream_prevcore_to_core_count,stream_core_hit_count,lane_top4_normal,lane_watched8_transition,lane_watched8_buried,lane_stream_affinity,trap_keep,trap_lane,trap_lane_weight,trap_priority_score
70,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-17,3605,3605,,,,039,079,456,027,ALL_BALANCED,62.690560837981764,19.0,1.0,1.9704,373.0,276.0,62.690560837981764,True,1,4,1,2026-06-17,2026-06-18,62.690560837981764,1,4,True,1,,039,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,523.8916962932936
50,2026-06-18,Oregon | Pick 4 1pm,2026-06-17,5393,5393,,359,,359,027,569,027,ALL_BALANCED,19.955739559896468,6.0,0.76,1.529,151.0,108.0,19.955739559896468,True,8,656,8,2026-06-17,2026-06-18,19.955739559896468,8,656,True,1,359,359,359,3,0,3,True,True,False,False,True,WATCHED8_TRANSITION,2,914.0845088459638
19,2026-06-18,Indiana | Daily 4 Evening,2026-06-17,2888,2888,,,,478,256,058,457,ALL_BALANCED,19.953771585341322,6.0,0.9091,1.7908,95.0,73.0,19.953771585341322,True,18,657,18,2026-06-17,2026-06-18,19.953771585341322,18,657,True,1,,478,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,508.5838200548695
28,2026-06-18,Massachusetts | Numbers Game Evening,2026-06-17,3091,3091,,,,023,038,679,457,ALL_BALANCED,19.639930478192046,6.0,0.8333,1.6484,110.0,82.0,19.639930478192046,True,12,692,12,2026-06-17,2026-06-18,19.639930478192046,12,692,True,1,,023,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,607.7739756673672
50,2026-06-18,Oregon | Pick 4 1pm,2026-06-17,5393,5393,,359,,359,027,569,457,ALL_BALANCED,19.55281098927614,6.0,0.8333,1.6416,124.0,91.0,19.55281098927614,True,9,701,9,2026-06-17,2026-06-18,19.55281098927614,9,701,True,2,359,359,359,4,0,5,True,True,False,True,True,WATCHED8_TRANSITION,2,916.8934838462466
79,2026-06-18,Wisconsin | Pick 4 Midday,2026-06-17,5898,5898,,589,,589,048,158,145,ALL_BALANCED,19.472128370134396,6.0,0.8333,1.8086,102.0,77.0,19.472128370134396,True,8,707,8,2026-06-17,2026-06-18,19.472128370134396,8,707,True,1,589,589,589,1,0,6,True,False,False,True,True,STREAM_AFFINITY,4,511.41524492954704
75,2026-06-18,"Washington, D.C. | DC-4 7:50pm",2026-06-17,7817,7817,,178,,178,458,239,067,ALL_BALANCED,19.07144232556593,6.0,0.7895,1.6283,100.0,75.0,19.07144232556593,True,10,743,10,2026-06-17,2026-06-18,19.07144232556593,10,743,True,1,178,178,178,2,0,14,True,False,False,True,True,STREAM_AFFINITY,4,517.1750048139481
56,2026-06-18,Puerto Rico | Pega 4 Noche,2026-06-17,7495,7495,,,,237,127,037,679,ALL_BALANCED,18.93773869689345,7.0,0.8182,1.5552,84.0,62.0,18.93773869689345,True,12,756,12,2026-06-17,2026-06-18,18.93773869689345,12,756,True,2,,237,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,508.5282085439127
18,2026-06-18,Illinois | Pick 4 Midday,2026-06-17,2602,2602,,026,,026,137,579,457,ALL_BALANCED,18.881992648513457,7.0,0.8,1.5649,78.0,58.0,18.881992648513457,True,16,766,16,2026-06-17,2026-06-18,18.881992648513457,16,766,True,1,026,026,026,2,0,3,True,False,False,False,True,TOP4_NORMAL,3,611.3086974269797
57,2026-06-18,Québec | Quotidienne 4,2026-06-17,4415,4415,,145,,145,379,368,679,ALL_BALANCED,18.73800048405472,6.0,0.8,1.5207,107.0,80.0,18.73800048405472,True,18,775,18,2026-06-17,2026-06-18,18.73800048405472,18,775,True,1,145,145,145,2,0,5,True,False,False,True,True,STREAM_AFFINITY,4,512.1583001694192
61,2026-06-18,South Carolina | Pick 4 Midday,2026-06-17,5352,5352,,235,,235,057,046,027,ALL_BALANCED,18.71527035228853,6.0,0.8,1.5807,97.0,72.0,18.71527035228853,True,10,776,10,2026-06-17,2026-06-18,18.71527035228853,10,776,True,2,235,235,235,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,508.550344623301
32,2026-06-18,Mississippi | Cash 4 Evening,2026-06-17,9123,9123,,,,126,189,056,679,ALL_BALANCED,18.555692687596558,6.0,0.8182,1.5552,128.0,94.0,18.555692687596558,True,14,797,14,2026-06-17,2026-06-18,18.555692687596558,14,797,True,1,,126,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,507.7944924406588
53,2026-06-18,Pennsylvania | Pick 4 Day,2026-06-17,4930,4930,,,,137,015,049,567,ALL_BALANCED,18.35520854896654,6.0,0.8182,1.7231,89.0,65.0,18.35520854896654,True,13,821,13,2026-06-17,2026-06-18,18.35520854896654,13,821,True,3,,137,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,606.7743229921383
10,2026-06-18,Florida | Pick 4 Evening,2026-06-17,7822,7822,,278,,278,249,245,027,ALL_BALANCED,18.24391287698979,6.0,0.7692,1.5476,122.0,88.0,18.24391287698979,True,11,832,11,2026-06-17,2026-06-18,18.24391287698979,11,832,True,1,278,278,278,2,0,10,True,False,False,True,True,STREAM_AFFINITY,4,514.8353695069464
48,2026-06-18,Ontario | Pick 4 Midday,2026-06-17,9549,9549,,459,,459,348,135,679,ALL_BALANCED,17.958642426148565,6.0,0.8,1.6521,111.0,82.0,17.958642426148565,True,7,866,7,2026-06-17,2026-06-18,17.958642426148565,7,866,True,1,459,459,459,2,0,7,True,False,False,True,True,STREAM_AFFINITY,4,513.435524849152
35,2026-06-18,Missouri | Pick 4 Midday,2026-06-17,7537,7537,,357,,357,345,137,145,ALL_BALANCED,17.94915494256082,5.0,0.8235,1.682,83.0,65.0,17.94915494256082,True,14,868,14,2026-06-17,2026-06-18,17.94915494256082,14,868,True,1,357,357,357,2,1,7,True,False,False,True,True,STREAM_AFFINITY,4,513.0822042298962
32,2026-06-18,Mississippi | Cash 4 Evening,2026-06-17,9123,9123,,,,126,189,056,389,ALL_BALANCED,17.931979764221364,5.0,0.9231,1.7921,72.0,59.0,17.931979764221364,True,17,870,17,2026-06-17,2026-06-18,17.931979764221364,17,870,True,2,,126,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,508.42619291747747
1,2026-06-18,Arizona | Pick 4 Midday,2026-06-17,6298,6298,,,,,,,457,ALL_BALANCED,17.9087831833064,6.0,0.8,1.5825,84.0,63.0,17.9087831833064,True,12,874,12,2026-06-17,2026-06-18,17.9087831833064,12,874,True,3,,,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,605.6680741141572
27,2026-06-18,Maryland | Pick 4 Midday,2026-06-17,4216,4216,,,,135,179,136,389,ALL_BALANCED,17.864760693731814,6.0,0.7778,1.51,99.0,73.0,17.864760693731814,True,13,879,13,2026-06-17,2026-06-18,17.864760693731814,13,879,True,1,,135,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,606.6026662428062
56,2026-06-18,Puerto Rico | Pega 4 Noche,2026-06-17,7495,7495,,,,237,127,037,067,ALL_BALANCED,17.663315395440733,5.0,0.7647,1.5772,113.0,84.0,17.663315395440733,True,15,898,15,2026-06-17,2026-06-18,17.663315395440733,15,898,True,3,,237,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,606.9321603884042
69,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Day",2026-06-17,4947,4947,,479,,479,037,458,679,ALL_BALANCED,17.60229731147031,7.0,0.8182,1.5321,75.0,55.0,17.60229731147031,True,10,903,10,2026-06-17,2026-06-18,17.60229731147031,10,903,True,2,479,479,479,2,0,8,True,False,False,True,True,STREAM_AFFINITY,4,513.6608040590146
54,2026-06-18,Pennsylvania | Pick 4 Evening,2026-06-17,2095,2095,,,,029,128,235,138,ALL_BALANCED,17.588473474370772,5.0,0.8571,1.7564,81.0,62.0,17.588473474370772,True,9,905,9,2026-06-17,2026-06-18,17.588473474370772,9,905,True,2,,029,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,606.2059657160297
29,2026-06-18,Massachusetts | Numbers Game Midday,2026-06-17,5825,5825,,258,,258,389,389,389,ALL_BALANCED,17.443333555567857,6.0,0.9091,1.765,82.0,61.0,17.443333555567857,True,13,919,13,2026-06-17,2026-06-18,17.443333555567857,13,919,True,2,258,258,258,3,0,10,True,True,False,True,True,WATCHED8_TRANSITION,2,916.4551667444488
52,2026-06-18,Oregon | Pick 4 7pm,2026-06-17,8892,8892,,289,,289,234,478,067,ALL_BALANCED,17.426236806909298,6.0,0.8182,1.619,75.0,56.0,17.426236806909298,True,17,920,17,2026-06-17,2026-06-18,17.426236806909298,17,920,True,1,289,289,289,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,509.7491828824182
66,2026-06-18,Texas | Daily 4 Evening,2026-06-17,0024,0024,,024,,024,027,079,457,ALL_BALANCED,17.294231601385835,7.0,0.75,1.4836,77.0,55.0,17.294231601385835,True,21,937,21,2026-06-17,2026-06-18,17.294231601385835,21,937,True,3,024,024,024,1,0,2,True,False,False,False,True,TOP4_NORMAL,3,608.0029810604851
68,2026-06-18,Texas | Daily 4 Night,2026-06-17,8850,8850,,058,,058,179,478,457,ALL_BALANCED,17.26546767657392,6.0,0.8,1.5671,79.0,59.0,17.26546767657392,True,19,942,19,2026-06-17,2026-06-18,17.26546767657392,19,942,True,2,058,058,058,1,0,4,True,False,False,True,True,STREAM_AFFINITY,4,509.0929136868009
17,2026-06-18,Illinois | Pick 4 Evening,2026-06-17,9786,9786,,,,128,259,124,145,ALL_BALANCED,16.9221106212297,5.0,0.8333,1.8086,92.0,70.0,16.9221106212297,True,7,977,7,2026-06-17,2026-06-18,16.9221106212297,7,977,True,1,,128,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,507.57273871743035
41,2026-06-18,New York | Win 4 Evening,2026-06-17,5231,5231,,,,012,029,689,067,ALL_BALANCED,16.74521637719879,5.0,0.76,1.5064,112.0,82.0,16.74521637719879,True,12,1006,12,2026-06-17,2026-06-18,16.74521637719879,12,1006,True,1,,012,,0,0,9,True,False,False,True,True,STREAM_AFFINITY,4,509.76082573201955
68,2026-06-18,Texas | Daily 4 Night,2026-06-17,8850,8850,,058,,058,179,478,027,ALL_BALANCED,16.686500806145922,5.0,0.8182,1.6364,92.0,69.0,16.686500806145922,True,21,1015,21,2026-06-17,2026-06-18,16.686500806145922,21,1015,True,3,058,058,058,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,604.7902752821511
11,2026-06-18,Florida | Pick 4 Midday,2026-06-17,6107,6107,,,,034,067,016,679,ALL_BALANCED,16.641522158661743,6.0,0.8333,1.5604,87.0,65.0,16.641522158661743,True,6,1023,6,2026-06-17,2026-06-18,16.641522158661743,6,1023,True,1,,034,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,509.0245327555316
41,2026-06-18,New York | Win 4 Evening,2026-06-17,5231,5231,,,,012,029,689,567,ALL_BALANCED,16.61371320244494,5.0,0.9091,1.8044,60.0,48.0,16.61371320244494,True,14,1029,14,2026-06-17,2026-06-18,16.61371320244494,14,1029,True,2,,012,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,507.61479962085576
41,2026-06-18,New York | Win 4 Evening,2026-06-17,5231,5231,,,,012,029,689,027,ALL_BALANCED,16.605430406536016,5.0,0.8235,1.6227,81.0,62.0,16.605430406536016,True,15,1033,15,2026-06-17,2026-06-18,16.605430406536016,15,1033,True,3,,012,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,508.0619006422876
37,2026-06-18,New Jersey | Pick 4 Evening,2026-06-17,2990,2990,,029,,029,346,135,679,ALL_BALANCED,16.392918445952695,5.0,0.9,1.8586,61.0,49.0,16.392918445952695,True,18,1063,18,2026-06-17,2026-06-18,16.392918445952695,18,1063,True,2,029,029,029,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,507.3375214560835
5,2026-06-18,California | Daily 4,2026-06-17,8070,8070,,078,,078,478,379,679,ALL_BALANCED,16.37259795981312,5.0,0.9,1.7745,66.0,52.0,16.37259795981312,True,14,1066,14,2026-06-17,2026-06-18,16.37259795981312,14,1066,True,3,078,078,078,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,507.5304092859346
56,2026-06-18,Puerto Rico | Pega 4 Noche,2026-06-17,7495,7495,,,,237,127,037,145,ALL_BALANCED,16.316065850631436,5.0,0.9231,2.0033,65.0,50.0,16.316065850631436,True,17,1074,17,2026-06-17,2026-06-18,16.316065850631436,17,1074,True,4,,237,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,506.860623047721
79,2026-06-18,Wisconsin | Pick 4 Midday,2026-06-17,5898,5898,,589,,589,048,158,457,ALL_BALANCED,16.044603218494736,5.0,0.9091,1.7908,64.0,50.0,16.044603218494736,True,13,1117,13,2026-06-17,2026-06-18,16.044603218494736,13,1117,True,2,589,589,589,2,0,6,True,False,False,True,True,STREAM_AFFINITY,4,511.96561112647316
52,2026-06-18,Oregon | Pick 4 7pm,2026-06-17,8892,8892,,289,,289,234,478,389,ALL_BALANCED,15.96609220639758,5.0,0.8095,1.5717,92.0,69.0,15.96609220639758,True,20,1129,20,2026-06-17,2026-06-18,15.96609220639758,20,1129,True,2,289,289,289,1,0,8,True,False,False,True,True,STREAM_AFFINITY,4,510.58813227223914
24,2026-06-18,Kentucky | Pick 4 Midday,2026-06-17,4647,4647,,467,,467,017,357,145,ALL_BALANCED,15.659402494506592,5.0,0.8421,1.6712,88.0,67.0,15.659402494506592,True,15,1175,15,2026-06-17,2026-06-18,15.659402494506592,15,1175,True,2,467,467,467,1,0,8,True,False,False,True,True,STREAM_AFFINITY,4,510.7307908730773
21,2026-06-18,Iowa | Pick 4 Evening,2026-06-17,7209,7209,,,,236,038,017,679,ALL_BALANCED,15.619912652406196,5.0,0.8333,1.5604,79.0,61.0,15.619912652406196,True,4,1180,4,2026-06-17,2026-06-18,15.619912652406196,4,1180,True,1,,236,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,508.7669694283422
36,2026-06-18,Nebraska | Pick 4,2026-06-17,4809,4809,,,,279,257,068,567,ALL_BALANCED,15.581039862339347,5.0,0.9091,1.8788,68.0,51.0,15.581039862339347,True,11,1186,11,2026-06-17,2026-06-18,15.581039862339347,11,1186,True,1,,279,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,605.4033639518188
65,2026-06-18,Texas | Daily 4 Day,2026-06-17,7301,7301,,,,129,258,045,567,ALL_BALANCED,15.339099439379385,4.0,0.9091,1.8044,67.0,53.0,15.339099439379385,True,16,1221,16,2026-06-17,2026-06-18,15.339099439379385,16,1221,True,3,,129,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,507.0686848037828
4,2026-06-18,Atlantic Canada | Lotto 4,2026-06-17,2806,2806,,,,134,346,024,389,ALL_BALANCED,15.32460967199517,5.0,0.7778,1.5204,77.0,58.0,15.32460967199517,True,25,1222,25,2026-06-17,2026-06-18,15.32460967199517,25,1222,True,3,,134,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,605.6136133851983
45,2026-06-18,Ohio | Pick 4 Evening,2026-06-17,3082,3082,,,,249,038,015,679,ALL_BALANCED,15.298393167148927,5.0,0.8182,1.6897,71.0,54.0,15.298393167148927,True,14,1227,14,2026-06-17,2026-06-18,15.298393167148927,14,1227,True,1,,249,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,605.6544376085021
24,2026-06-18,Kentucky | Pick 4 Midday,2026-06-17,4647,4647,,467,,467,017,357,027,ALL_BALANCED,15.264762352944985,6.0,0.7273,1.5363,63.0,45.0,15.264762352944985,True,16,1235,16,2026-06-17,2026-06-18,15.264762352944985,16,1235,True,3,467,467,467,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,606.0426668235308
17,2026-06-18,Illinois | Pick 4 Evening,2026-06-17,9786,9786,,,,128,259,124,679,ALL_BALANCED,15.142386510802382,5.0,0.8,1.5388,67.0,52.0,15.142386510802382,True,9,1256,9,2026-06-17,2026-06-18,15.142386510802382,9,1256,True,2,,128,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,605.8498352787808
15,2026-06-18,Idaho | Pick 4 Day,2026-06-17,4455,4455,,,,469,578,126,027,ALL_BALANCED,15.136903219259601,5.0,0.7692,1.5089,75.0,56.0,15.136903219259601,True,22,1258,22,2026-06-17,2026-06-18,15.136903219259601,22,1258,True,2,,469,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,506.19791612674084
78,2026-06-18,Wisconsin | Pick 4 Evening,2026-06-17,4125,4125,,,,019,035,467,679,ALL_BALANCED,14.940126340507327,5.0,0.8667,1.667,65.0,50.0,14.940126340507327,True,22,1299,22,2026-06-17,2026-06-18,14.940126340507327,22,1299,True,2,,019,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,506.12904421917756
68,2026-06-18,Texas | Daily 4 Night,2026-06-17,8850,8850,,058,,058,179,478,567,ALL_BALANCED,14.822397797181305,6.0,0.7,1.5018,60.0,42.0,14.822397797181305,True,25,1325,25,2026-06-17,2026-06-18,14.822397797181305,25,1325,True,4,058,058,058,1,0,0,True,False,False,False,True,TOP4_NORMAL,3,605.9378392290134
64,2026-06-18,Tennessee | Cash 4 Morning,2026-06-17,7856,7856,,,,018,148,237,457,ALL_BALANCED,14.807136116058082,6.0,0.7273,1.4326,66.0,47.0,14.807136116058082,True,10,1329,10,2026-06-17,2026-06-18,14.807136116058082,10,1329,True,2,,018,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,605.1824976406203
44,2026-06-18,North Carolina | Pick 4 Evening,2026-06-17,9533,9533,,359,,359,358,018,067,ALL_BALANCED,14.78640809317786,5.0,0.7895,1.5836,76.0,56.0,14.78640809317786,True,15,1331,15,2026-06-17,2026-06-18,14.78640809317786,15,1331,True,3,359,359,359,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,605.4252428326123
39,2026-06-18,New Mexico | Pick 4 Day,2026-06-17,3837,3837,,378,,378,089,127,567,ALL_BALANCED,14.740040839890948,5.0,0.7368,1.4742,86.0,61.0,14.740040839890948,True,21,1340,21,2026-06-17,2026-06-18,14.740040839890948,21,1340,True,1,378,378,378,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,506.1090142939618
58,2026-06-18,Rhode Island | Numbers Game Evening,2026-06-17,3027,3027,,,,169,189,379,679,ALL_BALANCED,14.725741657386987,5.0,0.8,1.5489,71.0,53.0,14.725741657386987,True,17,1344,17,2026-06-17,2026-06-18,14.725741657386987,17,1344,True,1,,169,,0,0,9,True,False,False,True,True,STREAM_AFFINITY,4,508.80400958008545
54,2026-06-18,Pennsylvania | Pick 4 Evening,2026-06-17,2095,2095,,,,029,128,235,679,ALL_BALANCED,14.688958753570756,5.0,0.8333,1.584,78.0,58.0,14.688958753570756,True,15,1350,15,2026-06-17,2026-06-18,14.688958753570756,15,1350,True,3,,029,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,604.8911355637498
76,2026-06-18,West Virginia | Daily 4,2026-06-17,9265,9265,,,,156,089,245,679,ALL_BALANCED,14.688368437123504,5.0,0.7692,1.4796,76.0,56.0,14.688368437123504,True,22,1351,22,2026-06-17,2026-06-18,14.688368437123504,22,1351,True,2,,156,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,605.0409289529932
14,2026-06-18,Georgia | Cash 4 Night,2026-06-17,0072,0072,,027,,027,057,568,679,ALL_BALANCED,14.670639460932573,5.0,0.8,1.5388,64.0,49.0,14.670639460932573,True,14,1353,14,2026-06-17,2026-06-18,14.670639460932573,14,1353,True,2,027,027,027,2,0,3,True,False,False,False,True,TOP4_NORMAL,3,609.9347238113263
73,2026-06-18,"Washington, D.C. | DC-4 11:30pm",2026-06-17,1142,1142,,124,,124,014,257,679,ALL_BALANCED,14.637937085625708,5.0,0.7333,1.5019,112.0,80.0,14.637937085625708,True,10,1359,10,2026-06-17,2026-06-18,14.637937085625708,10,1359,True,2,124,124,124,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,507.623277979969
28,2026-06-18,Massachusetts | Numbers Game Evening,2026-06-17,3091,3091,,,,023,038,679,567,ALL_BALANCED,14.446962372945045,5.0,0.8,1.6679,66.0,48.0,14.446962372945045,True,20,1390,20,2026-06-17,2026-06-18,14.446962372945045,20,1390,True,2,,023,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,506.05643683053074
40,2026-06-18,New Mexico | Pick 4 Evening,2026-06-17,6720,6720,,,,234,018,347,679,ALL_BALANCED,14.343068978976605,6.0,0.7333,1.394,66.0,47.0,14.343068978976605,True,12,1408,12,2026-06-17,2026-06-18,14.343068978976605,12,1408,True,1,,234,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,508.4200741426418
59,2026-06-18,Rhode Island | Numbers Game Midday,2026-06-17,0905,0905,,059,,059,089,234,567,ALL_BALANCED,14.330999554451557,5.0,0.7368,1.4742,79.0,56.0,14.330999554451557,True,20,1410,20,2026-06-17,2026-06-18,14.330999554451557,20,1410,True,2,059,059,059,3,0,4,True,True,False,True,True,WATCHED8_TRANSITION,2,912.015849844058
60,2026-06-18,South Carolina | Pick 4 Evening,2026-06-17,0415,0415,,,,249,014,149,138,ALL_BALANCED,14.321790160879125,5.0,0.7222,1.5244,73.0,52.0,14.321790160879125,True,27,1413,27,2026-06-17,2026-06-18,14.321790160879125,27,1413,True,1,,249,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,605.1626265563077
8,2026-06-18,Delaware | Play 4 Day,2026-06-17,6364,6364,,346,,346,035,348,145,ALL_BALANCED,14.273497300342768,5.0,0.8,1.5876,58.0,43.0,14.273497300342768,True,19,1419,19,2026-06-17,2026-06-18,14.273497300342768,19,1419,True,1,346,346,346,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,506.54572405512
31,2026-06-18,Michigan | Daily 4 Midday,2026-06-17,1868,1868,,168,,168,056,035,679,ALL_BALANCED,14.21262619852745,4.0,0.8182,1.6897,112.0,83.0,14.21262619852745,True,20,1428,20,2026-06-17,2026-06-18,14.21262619852745,20,1428,True,1,168,168,168,2,0,5,True,False,False,True,True,STREAM_AFFINITY,4,510.47441916948463
19,2026-06-18,Indiana | Daily 4 Evening,2026-06-17,2888,2888,,,,478,256,058,389,ALL_BALANCED,14.167563602609853,4.0,0.9091,1.765,88.0,67.0,14.167563602609853,True,28,1433,28,2026-06-17,2026-06-18,14.167563602609853,28,1433,True,2,,478,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,505.55864726091346
63,2026-06-18,Tennessee | Cash 4 Midday,2026-06-17,6908,6908,,,,239,238,078,389,ALL_BALANCED,14.138235567569026,5.0,0.7647,1.4643,77.0,56.0,14.138235567569026,True,25,1439,25,2026-06-17,2026-06-18,14.138235567569026,25,1439,True,2,,239,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,605.1983824486491
23,2026-06-18,Kentucky | Pick 4 Evening,2026-06-17,6502,6502,,,,026,068,027,389,ALL_BALANCED,14.051374034409392,5.0,0.8,1.5532,61.0,46.0,14.051374034409392,True,23,1456,23,2026-06-17,2026-06-18,14.051374034409392,23,1456,True,3,,026,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,506.2679809120433
64,2026-06-18,Tennessee | Cash 4 Morning,2026-06-17,7856,7856,,,,018,148,237,145,ALL_BALANCED,14.012331840245155,5.0,0.8421,1.6712,59.0,44.0,14.012331840245155,True,14,1465,14,2026-06-17,2026-06-18,14.012331840245155,14,1465,True,3,,018,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,508.2043161440858
30,2026-06-18,Michigan | Daily 4 Evening,2026-06-17,8963,8963,,,,128,123,346,679,ALL_BALANCED,13.96098730453022,5.0,0.8,1.498,73.0,54.0,13.96098730453022,True,15,1475,15,2026-06-17,2026-06-18,13.96098730453022,15,1475,True,1,,128,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,506.6363455565856
28,2026-06-18,Massachusetts | Numbers Game Evening,2026-06-17,3091,3091,,,,023,038,679,389,ALL_BALANCED,13.911359584168615,5.0,0.8,1.5638,70.0,51.0,13.911359584168615,True,21,1487,21,2026-06-17,2026-06-18,13.911359584168615,21,1487,True,3,,023,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,604.818975854459
40,2026-06-18,New Mexico | Pick 4 Evening,2026-06-17,6720,6720,,,,234,018,347,389,ALL_BALANCED,13.849031888553661,4.0,0.7895,1.5328,78.0,60.0,13.849031888553661,True,14,1500,14,2026-06-17,2026-06-18,13.849031888553661,14,1500,True,2,,234,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,507.1471611609938
18,2026-06-18,Illinois | Pick 4 Midday,2026-06-17,2602,2602,,026,,026,137,579,389,ALL_BALANCED,13.725386961791415,5.0,0.7273,1.4217,72.0,52.0,13.725386961791415,True,31,1522,31,2026-06-17,2026-06-18,13.725386961791415,31,1522,True,2,026,026,026,3,0,4,True,False,False,True,True,STREAM_AFFINITY,4,511.25388543662706
50,2026-06-18,Oregon | Pick 4 1pm,2026-06-17,5393,5393,,359,,359,027,569,679,ALL_BALANCED,13.638202885702679,4.0,0.9,1.7745,52.0,42.0,13.638202885702679,True,25,1533,25,2026-06-17,2026-06-18,13.638202885702679,25,1533,True,3,359,359,359,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,508.0233710099959
36,2026-06-18,Nebraska | Pick 4,2026-06-17,4809,4809,,,,279,257,068,027,ALL_BALANCED,13.52629876437495,5.0,0.7273,1.5363,64.0,46.0,13.52629876437495,True,15,1560,15,2026-06-17,2026-06-18,13.52629876437495,15,1560,True,2,,279,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,604.4842045675313
74,2026-06-18,"Washington, D.C. | DC-4 1:50pm",2026-06-17,5251,5251,,125,,125,234,234,679,ALL_BALANCED,13.360090948970836,5.0,0.8,1.6521,57.0,42.0,13.360090948970836,True,18,1594,18,2026-06-17,2026-06-18,13.360090948970836,18,1594,True,1,125,125,125,2,0,4,True,False,False,True,True,STREAM_AFFINITY,4,509.77603183213984
5,2026-06-18,California | Daily 4,2026-06-17,8070,8070,,078,,078,478,379,027,ALL_BALANCED,13.359453130176277,4.0,0.8,1.5645,81.0,60.0,13.359453130176277,True,27,1595,27,2026-06-17,2026-06-18,13.359453130176277,27,1595,True,4,078,078,078,1,0,1,True,False,False,False,True,TOP4_NORMAL,3,605.8258085955616
72,2026-06-18,Virginia | Pick 4 Night,2026-06-17,7510,7510,,,,059,468,679,389,ALL_BALANCED,13.260129980318919,5.0,0.75,1.4362,68.0,49.0,13.260129980318919,True,6,1620,6,2026-06-17,2026-06-18,13.260129980318919,6,1620,True,1,,059,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,507.3410454931116
79,2026-06-18,Wisconsin | Pick 4 Midday,2026-06-17,5898,5898,,589,,589,048,158,067,ALL_BALANCED,13.236364073301376,5.0,0.7273,1.4589,63.0,45.0,13.236364073301376,True,18,1626,18,2026-06-17,2026-06-18,13.236364073301376,18,1626,True,3,589,589,589,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,505.7327274256555
